Measure point,Location,Date,Total traffic
250,vt8_Masku,2020-04-06,11832.0
250,vt8_Masku,2020-04-07,11540.0
250,vt8_Masku,2020-04-08,12672.0
250,vt8_Masku,2020-04-09,13509.0
250,vt8_Masku,2020-04-10,7395.0
250,vt8_Masku,2020-04-11,8582.0
250,vt8_Masku,2020-04-12,5602.0
250,vt8_Masku,2020-04-13,7175.0
250,vt8_Masku,2020-04-14,11081.0
250,vt8_Masku,2020-04-15,11994.0
250,vt8_Masku,2020-04-16,11959.0
250,vt8_Masku,2020-04-17,13466.0
250,vt8_Masku,2020-04-18,9080.0
250,vt8_Masku,2020-04-19,8308.0
250,vt8_Masku,2020-04-20,12188.0
250,vt8_Masku,2020-04-21,12543.0
250,vt8_Masku,2020-04-22,12745.0
250,vt8_Masku,2020-04-23,13037.0
250,vt8_Masku,2020-04-24,13958.0
250,vt8_Masku,2020-04-25,9659.0
250,vt8_Masku,2020-04-26,8508.0
250,vt8_Masku,2020-04-27,12655.0
250,vt8_Masku,2020-04-28,12659.0
250,vt8_Masku,2020-04-29,13485.0
250,vt8_Masku,2020-04-30,14252.0
125,kt50_Bemböle,2020-04-01,20507.0
125,kt50_Bemböle,2020-04-02,20286.0
125,kt50_Bemböle,2020-04-03,19573.0
125,kt50_Bemböle,2020-04-04,13826.0
125,kt50_Bemböle,2020-04-05,12697.0
125,kt50_Bemböle,2020-04-06,21136.0
125,kt50_Bemböle,2020-04-07,21851.0
125,kt50_Bemböle,2020-04-08,22761.0
125,kt50_Bemböle,2020-04-09,23358.0
125,kt50_Bemböle,2020-04-10,14354.0
125,kt50_Bemböle,2020-04-11,15428.0
125,kt50_Bemböle,2020-04-12,9568.0
125,kt50_Bemböle,2020-04-13,13632.0
125,kt50_Bemböle,2020-04-14,20713.0
125,kt50_Bemböle,2020-04-15,20988.0
125,kt50_Bemböle,2020-04-16,20372.0
125,kt50_Bemböle,2020-04-17,23731.0
125,kt50_Bemböle,2020-04-18,15901.0
125,kt50_Bemböle,2020-04-19,14787.0
125,kt50_Bemböle,2020-04-20,23022.0
125,kt50_Bemböle,2020-04-21,24053.0
125,kt50_Bemböle,2020-04-22,23902.0
125,kt50_Bemböle,2020-04-23,24561.0
125,kt50_Bemböle,2020-04-24,24211.0
125,kt50_Bemböle,2020-04-25,16552.0
125,kt50_Bemböle,2020-04-26,14745.0
125,kt50_Bemböle,2020-04-27,23602.0
125,kt50_Bemböle,2020-04-28,24281.0
125,kt50_Bemböle,2020-04-29,24231.0
125,kt50_Bemböle,2020-04-30,24704.0
807,vt27_Kiuruvesi,2020-04-01,969.0
807,vt27_Kiuruvesi,2020-04-02,1109.0
807,vt27_Kiuruvesi,2020-04-03,1038.0
807,vt27_Kiuruvesi,2020-04-04,777.0
807,vt27_Kiuruvesi,2020-04-05,694.0
807,vt27_Kiuruvesi,2020-04-06,1027.0
807,vt27_Kiuruvesi,2020-04-07,987.0
807,vt27_Kiuruvesi,2020-04-08,1075.0
807,vt27_Kiuruvesi,2020-04-09,1201.0
807,vt27_Kiuruvesi,2020-04-10,712.0
807,vt27_Kiuruvesi,2020-04-11,754.0
807,vt27_Kiuruvesi,2020-04-12,545.0
807,vt27_Kiuruvesi,2020-04-13,729.0
807,vt27_Kiuruvesi,2020-04-14,1069.0
807,vt27_Kiuruvesi,2020-04-15,948.0
807,vt27_Kiuruvesi,2020-04-16,1059.0
807,vt27_Kiuruvesi,2020-04-17,1176.0
807,vt27_Kiuruvesi,2020-04-18,682.0
807,vt27_Kiuruvesi,2020-04-19,768.0
807,vt27_Kiuruvesi,2020-04-20,1101.0
807,vt27_Kiuruvesi,2020-04-21,1029.0
807,vt27_Kiuruvesi,2020-04-22,1005.0
807,vt27_Kiuruvesi,2020-04-23,1103.0
807,vt27_Kiuruvesi,2020-04-24,1215.0
807,vt27_Kiuruvesi,2020-04-25,851.0
807,vt27_Kiuruvesi,2020-04-26,765.0
807,vt27_Kiuruvesi,2020-04-27,1048.0
807,vt27_Kiuruvesi,2020-04-28,1008.0
807,vt27_Kiuruvesi,2020-04-29,1170.0
807,vt27_Kiuruvesi,2020-04-30,1267.0
1029,st724_Raippaluoto,2020-04-01,2151.0
1029,st724_Raippaluoto,2020-04-02,2144.0
1029,st724_Raippaluoto,2020-04-03,1948.0
1029,st724_Raippaluoto,2020-04-04,2540.0
1029,st724_Raippaluoto,2020-04-05,2712.0
1029,st724_Raippaluoto,2020-04-06,2128.0
1029,st724_Raippaluoto,2020-04-07,2320.0
1029,st724_Raippaluoto,2020-04-08,2492.0
1029,st724_Raippaluoto,2020-04-09,2831.0
1029,st724_Raippaluoto,2020-04-10,2685.0
1029,st724_Raippaluoto,2020-04-11,3444.0
1029,st724_Raippaluoto,2020-04-12,1642.0
1029,st724_Raippaluoto,2020-04-13,1400.0
1029,st724_Raippaluoto,2020-04-14,1752.0
1029,st724_Raippaluoto,2020-04-15,2240.0
1029,st724_Raippaluoto,2020-04-16,2440.0
1029,st724_Raippaluoto,2020-04-17,2708.0
1029,st724_Raippaluoto,2020-04-18,3053.0
1029,st724_Raippaluoto,2020-04-19,2754.0
1029,st724_Raippaluoto,2020-04-20,2264.0
1029,st724_Raippaluoto,2020-04-21,2851.0
1029,st724_Raippaluoto,2020-04-22,2644.0
1029,st724_Raippaluoto,2020-04-23,2570.0
1029,st724_Raippaluoto,2020-04-24,2937.0
1029,st724_Raippaluoto,2020-04-25,2947.0
1029,st724_Raippaluoto,2020-04-26,2680.0
1029,st724_Raippaluoto,2020-04-27,2335.0
1029,st724_Raippaluoto,2020-04-28,2325.0
1029,st724_Raippaluoto,2020-04-29,2588.0
1029,st724_Raippaluoto,2020-04-30,3055.0
107,vt3_Kaivoksela,2020-04-01,39523.0
107,vt3_Kaivoksela,2020-04-02,38770.0
107,vt3_Kaivoksela,2020-04-03,37752.0
107,vt3_Kaivoksela,2020-04-04,21843.0
107,vt3_Kaivoksela,2020-04-05,18767.0
107,vt3_Kaivoksela,2020-04-06,39802.0
107,vt3_Kaivoksela,2020-04-07,39937.0
107,vt3_Kaivoksela,2020-04-08,41754.0
107,vt3_Kaivoksela,2020-04-09,42434.0
107,vt3_Kaivoksela,2020-04-10,21887.0
107,vt3_Kaivoksela,2020-04-11,22843.0
107,vt3_Kaivoksela,2020-04-12,15812.0
107,vt3_Kaivoksela,2020-04-13,20769.0
107,vt3_Kaivoksela,2020-04-14,41172.0
107,vt3_Kaivoksela,2020-04-15,41527.0
107,vt3_Kaivoksela,2020-04-16,40492.0
107,vt3_Kaivoksela,2020-04-17,45087.0
107,vt3_Kaivoksela,2020-04-18,26614.0
107,vt3_Kaivoksela,2020-04-19,23896.0
107,vt3_Kaivoksela,2020-04-20,43687.0
107,vt3_Kaivoksela,2020-04-21,45579.0
107,vt3_Kaivoksela,2020-04-22,44746.0
107,vt3_Kaivoksela,2020-04-23,46088.0
107,vt3_Kaivoksela,2020-04-24,46461.0
107,vt3_Kaivoksela,2020-04-25,27758.0
107,vt3_Kaivoksela,2020-04-26,24883.0
107,vt3_Kaivoksela,2020-04-27,45424.0
107,vt3_Kaivoksela,2020-04-28,46118.0
107,vt3_Kaivoksela,2020-04-29,48164.0
107,vt3_Kaivoksela,2020-04-30,48701.0
730,vt9_Noljakka,2020-04-01,17763.0
730,vt9_Noljakka,2020-04-02,18376.0
730,vt9_Noljakka,2020-04-03,20397.0
730,vt9_Noljakka,2020-04-04,13169.0
730,vt9_Noljakka,2020-04-05,11333.0
730,vt9_Noljakka,2020-04-06,18755.0
730,vt9_Noljakka,2020-04-07,19761.0
730,vt9_Noljakka,2020-04-08,21587.0
730,vt9_Noljakka,2020-04-09,22465.0
730,vt9_Noljakka,2020-04-10,11785.0
730,vt9_Noljakka,2020-04-11,13264.0
730,vt9_Noljakka,2020-04-12,9493.0
730,vt9_Noljakka,2020-04-13,10781.0
730,vt9_Noljakka,2020-04-14,18959.0
730,vt9_Noljakka,2020-04-15,19566.0
730,vt9_Noljakka,2020-04-16,20774.0
730,vt9_Noljakka,2020-04-17,21811.0
730,vt9_Noljakka,2020-04-18,13829.0
730,vt9_Noljakka,2020-04-19,12089.0
730,vt9_Noljakka,2020-04-20,19720.0
730,vt9_Noljakka,2020-04-21,20409.0
730,vt9_Noljakka,2020-04-22,20498.0
730,vt9_Noljakka,2020-04-23,21512.0
730,vt9_Noljakka,2020-04-24,22142.0
730,vt9_Noljakka,2020-04-25,15331.0
730,vt9_Noljakka,2020-04-26,12166.0
730,vt9_Noljakka,2020-04-27,20836.0
730,vt9_Noljakka,2020-04-28,20965.0
730,vt9_Noljakka,2020-04-29,23049.0
730,vt9_Noljakka,2020-04-30,24467.0
432,vt3_Janakkala,2020-04-01,11055.0
432,vt3_Janakkala,2020-04-02,11411.0
432,vt3_Janakkala,2020-04-03,11364.0
432,vt3_Janakkala,2020-04-04,4668.0
432,vt3_Janakkala,2020-04-05,4598.0
432,vt3_Janakkala,2020-04-06,11538.0
432,vt3_Janakkala,2020-04-07,11571.0
432,vt3_Janakkala,2020-04-08,12180.0
432,vt3_Janakkala,2020-04-09,12889.0
432,vt3_Janakkala,2020-04-10,4742.0
432,vt3_Janakkala,2020-04-11,4670.0
432,vt3_Janakkala,2020-04-12,3296.0
432,vt3_Janakkala,2020-04-13,5565.0
432,vt3_Janakkala,2020-04-14,11723.0
432,vt3_Janakkala,2020-04-15,12447.0
432,vt3_Janakkala,2020-04-16,14032.0
432,vt3_Janakkala,2020-04-17,17417.0
432,vt3_Janakkala,2020-04-18,11433.0
432,vt3_Janakkala,2020-04-19,12068.0
432,vt3_Janakkala,2020-04-20,16784.0
432,vt3_Janakkala,2020-04-21,16477.0
432,vt3_Janakkala,2020-04-22,16870.0
432,vt3_Janakkala,2020-04-23,18010.0
432,vt3_Janakkala,2020-04-24,20489.0
432,vt3_Janakkala,2020-04-25,13537.0
432,vt3_Janakkala,2020-04-26,14067.0
432,vt3_Janakkala,2020-04-27,16935.0
432,vt3_Janakkala,2020-04-28,17067.0
432,vt3_Janakkala,2020-04-29,19078.0
432,vt3_Janakkala,2020-04-30,22250.0
931,vt18_Petäjävesi,2020-04-01,3426.0
931,vt18_Petäjävesi,2020-04-02,3412.0
931,vt18_Petäjävesi,2020-04-03,3698.0
931,vt18_Petäjävesi,2020-04-04,2545.0
931,vt18_Petäjävesi,2020-04-05,2310.0
931,vt18_Petäjävesi,2020-04-06,3516.0
931,vt18_Petäjävesi,2020-04-07,3696.0
931,vt18_Petäjävesi,2020-04-08,4007.0
931,vt18_Petäjävesi,2020-04-09,4397.0
931,vt18_Petäjävesi,2020-04-10,2540.0
931,vt18_Petäjävesi,2020-04-11,2970.0
931,vt18_Petäjävesi,2020-04-12,1838.0
931,vt18_Petäjävesi,2020-04-13,2587.0
931,vt18_Petäjävesi,2020-04-14,3581.0
931,vt18_Petäjävesi,2020-04-15,3499.0
931,vt18_Petäjävesi,2020-04-16,3673.0
931,vt18_Petäjävesi,2020-04-17,4154.0
931,vt18_Petäjävesi,2020-04-18,3010.0
931,vt18_Petäjävesi,2020-04-19,2673.0
931,vt18_Petäjävesi,2020-04-20,3833.0
931,vt18_Petäjävesi,2020-04-21,4130.0
931,vt18_Petäjävesi,2020-04-22,4022.0
931,vt18_Petäjävesi,2020-04-23,4223.0
931,vt18_Petäjävesi,2020-04-24,4620.0
931,vt18_Petäjävesi,2020-04-25,3353.0
931,vt18_Petäjävesi,2020-04-26,2861.0
931,vt18_Petäjävesi,2020-04-27,4121.0
931,vt18_Petäjävesi,2020-04-28,4182.0
931,vt18_Petäjävesi,2020-04-29,4364.0
931,vt18_Petäjävesi,2020-04-30,4811.0
1426,vt5_Suomu,2020-04-01,216.0
1426,vt5_Suomu,2020-04-02,276.0
1426,vt5_Suomu,2020-04-03,262.0
1426,vt5_Suomu,2020-04-04,213.0
1426,vt5_Suomu,2020-04-05,190.0
1426,vt5_Suomu,2020-04-06,251.0
1426,vt5_Suomu,2020-04-07,242.0
1426,vt5_Suomu,2020-04-08,304.0
1426,vt5_Suomu,2020-04-09,345.0
1426,vt5_Suomu,2020-04-10,241.0
1426,vt5_Suomu,2020-04-11,217.0
1426,vt5_Suomu,2020-04-12,169.0
1426,vt5_Suomu,2020-04-13,234.0
1426,vt5_Suomu,2020-04-14,264.0
1426,vt5_Suomu,2020-04-15,218.0
1426,vt5_Suomu,2020-04-16,266.0
1426,vt5_Suomu,2020-04-17,235.0
1426,vt5_Suomu,2020-04-18,175.0
1426,vt5_Suomu,2020-04-19,166.0
1426,vt5_Suomu,2020-04-20,225.0
1426,vt5_Suomu,2020-04-21,218.0
1426,vt5_Suomu,2020-04-22,231.0
1426,vt5_Suomu,2020-04-23,248.0
1426,vt5_Suomu,2020-04-24,277.0
1426,vt5_Suomu,2020-04-25,194.0
1426,vt5_Suomu,2020-04-26,173.0
1426,vt5_Suomu,2020-04-27,216.0
1426,vt5_Suomu,2020-04-28,233.0
1426,vt5_Suomu,2020-04-29,252.0
1426,vt5_Suomu,2020-04-30,336.0
98,kt51_Espoo_Piispansilta,2020-04-01,38560.0
98,kt51_Espoo_Piispansilta,2020-04-02,37752.0
98,kt51_Espoo_Piispansilta,2020-04-03,37229.0
98,kt51_Espoo_Piispansilta,2020-04-04,28700.0
98,kt51_Espoo_Piispansilta,2020-04-05,27087.0
98,kt51_Espoo_Piispansilta,2020-04-06,38302.0
98,kt51_Espoo_Piispansilta,2020-04-07,40806.0
98,kt51_Espoo_Piispansilta,2020-04-08,42640.0
98,kt51_Espoo_Piispansilta,2020-04-09,44199.0
98,kt51_Espoo_Piispansilta,2020-04-10,28331.0
98,kt51_Espoo_Piispansilta,2020-04-11,32015.0
98,kt51_Espoo_Piispansilta,2020-04-12,19088.0
98,kt51_Espoo_Piispansilta,2020-04-13,28265.0
98,kt51_Espoo_Piispansilta,2020-04-14,38846.0
98,kt51_Espoo_Piispansilta,2020-04-15,39488.0
98,kt51_Espoo_Piispansilta,2020-04-16,38298.0
98,kt51_Espoo_Piispansilta,2020-04-17,44164.0
98,kt51_Espoo_Piispansilta,2020-04-18,31488.0
98,kt51_Espoo_Piispansilta,2020-04-19,29292.0
98,kt51_Espoo_Piispansilta,2020-04-20,42160.0
98,kt51_Espoo_Piispansilta,2020-04-21,45001.0
98,kt51_Espoo_Piispansilta,2020-04-22,44428.0
98,kt51_Espoo_Piispansilta,2020-04-23,42259.0
98,kt51_Espoo_Piispansilta,2020-04-24,45198.0
98,kt51_Espoo_Piispansilta,2020-04-25,33293.0
98,kt51_Espoo_Piispansilta,2020-04-26,29624.0
98,kt51_Espoo_Piispansilta,2020-04-27,44155.0
98,kt51_Espoo_Piispansilta,2020-04-28,44888.0
98,kt51_Espoo_Piispansilta,2020-04-29,46089.0
98,kt51_Espoo_Piispansilta,2020-04-30,45519.0
1221,vt4_Rantsila,2020-04-01,2531.0
1221,vt4_Rantsila,2020-04-02,2563.0
1221,vt4_Rantsila,2020-04-03,2614.0
1221,vt4_Rantsila,2020-04-04,1889.0
1221,vt4_Rantsila,2020-04-05,2029.0
1221,vt4_Rantsila,2020-04-06,2410.0
1221,vt4_Rantsila,2020-04-07,2560.0
1221,vt4_Rantsila,2020-04-08,2930.0
1221,vt4_Rantsila,2020-04-09,3477.0
1221,vt4_Rantsila,2020-04-10,2153.0
1221,vt4_Rantsila,2020-04-11,1816.0
1221,vt4_Rantsila,2020-04-12,1341.0
1221,vt4_Rantsila,2020-04-13,2693.0
1221,vt4_Rantsila,2020-04-14,2519.0
1221,vt4_Rantsila,2020-04-15,2487.0
1221,vt4_Rantsila,2020-04-16,2703.0
1221,vt4_Rantsila,2020-04-17,2950.0
1221,vt4_Rantsila,2020-04-18,2147.0
1221,vt4_Rantsila,2020-04-19,2261.0
1221,vt4_Rantsila,2020-04-20,2724.0
1221,vt4_Rantsila,2020-04-21,2683.0
1221,vt4_Rantsila,2020-04-22,2807.0
1221,vt4_Rantsila,2020-04-23,3025.0
1221,vt4_Rantsila,2020-04-24,3140.0
1221,vt4_Rantsila,2020-04-25,2341.0
1221,vt4_Rantsila,2020-04-26,2532.0
1221,vt4_Rantsila,2020-04-27,2805.0
1221,vt4_Rantsila,2020-04-28,2911.0
1221,vt4_Rantsila,2020-04-29,3398.0
1221,vt4_Rantsila,2020-04-30,3928.0
1453,vt4_Siikalahti,2020-04-01,6392.0
1453,vt4_Siikalahti,2020-04-02,6540.0
1453,vt4_Siikalahti,2020-04-03,6820.0
1453,vt4_Siikalahti,2020-04-04,4753.0
1453,vt4_Siikalahti,2020-04-05,4412.0
1453,vt4_Siikalahti,2020-04-06,6292.0
1453,vt4_Siikalahti,2020-04-07,6189.0
1453,vt4_Siikalahti,2020-04-08,6931.0
1453,vt4_Siikalahti,2020-04-09,7934.0
1453,vt4_Siikalahti,2020-04-10,4521.0
1453,vt4_Siikalahti,2020-04-11,4692.0
1453,vt4_Siikalahti,2020-04-12,3153.0
1453,vt4_Siikalahti,2020-04-13,4784.0
1453,vt4_Siikalahti,2020-04-14,6106.0
1453,vt4_Siikalahti,2020-04-15,5913.0
1453,vt4_Siikalahti,2020-04-16,6661.0
1453,vt4_Siikalahti,2020-04-17,7004.0
1453,vt4_Siikalahti,2020-04-18,4718.0
1453,vt4_Siikalahti,2020-04-19,4485.0
1453,vt4_Siikalahti,2020-04-20,6347.0
1453,vt4_Siikalahti,2020-04-21,6341.0
1453,vt4_Siikalahti,2020-04-22,6538.0
1453,vt4_Siikalahti,2020-04-23,6758.0
1453,vt4_Siikalahti,2020-04-24,7266.0
1453,vt4_Siikalahti,2020-04-25,5050.0
1453,vt4_Siikalahti,2020-04-26,4728.0
1453,vt4_Siikalahti,2020-04-27,6875.0
1453,vt4_Siikalahti,2020-04-28,6874.0
1453,vt4_Siikalahti,2020-04-29,7449.0
1453,vt4_Siikalahti,2020-04-30,8285.0
104,vt1_Palojärvi,2020-04-01,14140.0
104,vt1_Palojärvi,2020-04-02,14115.0
104,vt1_Palojärvi,2020-04-03,14148.0
104,vt1_Palojärvi,2020-04-04,8423.0
104,vt1_Palojärvi,2020-04-05,8073.0
104,vt1_Palojärvi,2020-04-06,14735.0
104,vt1_Palojärvi,2020-04-07,15456.0
104,vt1_Palojärvi,2020-04-08,15834.0
104,vt1_Palojärvi,2020-04-09,16816.0
104,vt1_Palojärvi,2020-04-10,9395.0
104,vt1_Palojärvi,2020-04-11,9966.0
104,vt1_Palojärvi,2020-04-12,6529.0
104,vt1_Palojärvi,2020-04-13,8939.0
104,vt1_Palojärvi,2020-04-14,14692.0
104,vt1_Palojärvi,2020-04-15,15205.0
104,vt1_Palojärvi,2020-04-16,15840.0
104,vt1_Palojärvi,2020-04-17,19850.0
104,vt1_Palojärvi,2020-04-18,13811.0
104,vt1_Palojärvi,2020-04-19,14225.0
104,vt1_Palojärvi,2020-04-20,18824.0
104,vt1_Palojärvi,2020-04-21,19457.0
104,vt1_Palojärvi,2020-04-22,19524.0
104,vt1_Palojärvi,2020-04-23,20212.0
104,vt1_Palojärvi,2020-04-24,22335.0
104,vt1_Palojärvi,2020-04-25,15214.0
104,vt1_Palojärvi,2020-04-26,15972.0
104,vt1_Palojärvi,2020-04-27,19168.0
104,vt1_Palojärvi,2020-04-28,19043.0
104,vt1_Palojärvi,2020-04-29,20883.0
104,vt1_Palojärvi,2020-04-30,23072.0
1006,kt67_Ilmajoki,2020-04-01,8032.0
1006,kt67_Ilmajoki,2020-04-02,7959.0
1006,kt67_Ilmajoki,2020-04-03,8270.0
1006,kt67_Ilmajoki,2020-04-04,5419.0
1006,kt67_Ilmajoki,2020-04-05,4187.0
1006,kt67_Ilmajoki,2020-04-06,8218.0
1006,kt67_Ilmajoki,2020-04-07,8370.0
1006,kt67_Ilmajoki,2020-04-08,8644.0
1006,kt67_Ilmajoki,2020-04-09,9271.0
1006,kt67_Ilmajoki,2020-04-10,4858.0
1006,kt67_Ilmajoki,2020-04-11,6293.0
1006,kt67_Ilmajoki,2020-04-12,3811.0
1006,kt67_Ilmajoki,2020-04-13,4369.0
1006,kt67_Ilmajoki,2020-04-14,8021.0
1006,kt67_Ilmajoki,2020-04-15,8290.0
1006,kt67_Ilmajoki,2020-04-16,8741.0
1006,kt67_Ilmajoki,2020-04-17,9245.0
1006,kt67_Ilmajoki,2020-04-18,5959.0
1006,kt67_Ilmajoki,2020-04-19,4876.0
1006,kt67_Ilmajoki,2020-04-20,8597.0
1006,kt67_Ilmajoki,2020-04-21,9006.0
1006,kt67_Ilmajoki,2020-04-22,8997.0
1006,kt67_Ilmajoki,2020-04-23,9181.0
1006,kt67_Ilmajoki,2020-04-24,9702.0
1006,kt67_Ilmajoki,2020-04-25,6499.0
1006,kt67_Ilmajoki,2020-04-26,5181.0
1006,kt67_Ilmajoki,2020-04-27,8848.0
1006,kt67_Ilmajoki,2020-04-28,8940.0
1006,kt67_Ilmajoki,2020-04-29,9491.0
1006,kt67_Ilmajoki,2020-04-30,9761.0
239,vt1_Kaarina,2020-04-01,11400.0
239,vt1_Kaarina,2020-04-02,11447.0
239,vt1_Kaarina,2020-04-03,11524.0
239,vt1_Kaarina,2020-04-04,7605.0
239,vt1_Kaarina,2020-04-05,6585.0
239,vt1_Kaarina,2020-04-06,12067.0
239,vt1_Kaarina,2020-04-07,11963.0
239,vt1_Kaarina,2020-04-08,12458.0
239,vt1_Kaarina,2020-04-09,13046.0
239,vt1_Kaarina,2020-04-10,6932.0
239,vt1_Kaarina,2020-04-11,7729.0
239,vt1_Kaarina,2020-04-12,5101.0
239,vt1_Kaarina,2020-04-13,6267.0
239,vt1_Kaarina,2020-04-14,11275.0
239,vt1_Kaarina,2020-04-15,12127.0
239,vt1_Kaarina,2020-04-16,12675.0
239,vt1_Kaarina,2020-04-17,14318.0
239,vt1_Kaarina,2020-04-18,9973.0
239,vt1_Kaarina,2020-04-19,9382.0
239,vt1_Kaarina,2020-04-20,13584.0
239,vt1_Kaarina,2020-04-21,14049.0
239,vt1_Kaarina,2020-04-22,14227.0
239,vt1_Kaarina,2020-04-23,14621.0
239,vt1_Kaarina,2020-04-24,15491.0
239,vt1_Kaarina,2020-04-25,10619.0
239,vt1_Kaarina,2020-04-26,9995.0
239,vt1_Kaarina,2020-04-27,13891.0
239,vt1_Kaarina,2020-04-28,14206.0
239,vt1_Kaarina,2020-04-29,15098.0
239,vt1_Kaarina,2020-04-30,16072.0
121,yt11888_Liljendal2,2020-04-01,462.0
121,yt11888_Liljendal2,2020-04-02,447.0
121,yt11888_Liljendal2,2020-04-03,482.0
121,yt11888_Liljendal2,2020-04-04,401.0
121,yt11888_Liljendal2,2020-04-05,348.0
121,yt11888_Liljendal2,2020-04-06,409.0
121,yt11888_Liljendal2,2020-04-07,480.0
121,yt11888_Liljendal2,2020-04-08,516.0
121,yt11888_Liljendal2,2020-04-09,555.0
121,yt11888_Liljendal2,2020-04-10,393.0
121,yt11888_Liljendal2,2020-04-11,488.0
121,yt11888_Liljendal2,2020-04-12,312.0
121,yt11888_Liljendal2,2020-04-13,423.0
121,yt11888_Liljendal2,2020-04-14,441.0
121,yt11888_Liljendal2,2020-04-15,415.0
121,yt11888_Liljendal2,2020-04-16,412.0
121,yt11888_Liljendal2,2020-04-17,502.0
121,yt11888_Liljendal2,2020-04-18,450.0
121,yt11888_Liljendal2,2020-04-19,346.0
121,yt11888_Liljendal2,2020-04-20,487.0
121,yt11888_Liljendal2,2020-04-21,529.0
121,yt11888_Liljendal2,2020-04-22,484.0
121,yt11888_Liljendal2,2020-04-23,490.0
121,yt11888_Liljendal2,2020-04-24,512.0
121,yt11888_Liljendal2,2020-04-25,473.0
121,yt11888_Liljendal2,2020-04-26,399.0
121,yt11888_Liljendal2,2020-04-27,458.0
121,yt11888_Liljendal2,2020-04-28,492.0
121,yt11888_Liljendal2,2020-04-29,587.0
121,yt11888_Liljendal2,2020-04-30,636.0
302,vt7_Hamina_Lankamalmi,2020-04-01,3604.0
302,vt7_Hamina_Lankamalmi,2020-04-02,3733.0
302,vt7_Hamina_Lankamalmi,2020-04-03,3864.0
302,vt7_Hamina_Lankamalmi,2020-04-04,2473.0
302,vt7_Hamina_Lankamalmi,2020-04-05,2372.0
302,vt7_Hamina_Lankamalmi,2020-04-06,3836.0
302,vt7_Hamina_Lankamalmi,2020-04-07,4178.0
302,vt7_Hamina_Lankamalmi,2020-04-08,4364.0
302,vt7_Hamina_Lankamalmi,2020-04-09,4529.0
302,vt7_Hamina_Lankamalmi,2020-04-10,2451.0
302,vt7_Hamina_Lankamalmi,2020-04-11,2679.0
302,vt7_Hamina_Lankamalmi,2020-04-12,1792.0
302,vt7_Hamina_Lankamalmi,2020-04-13,2630.0
302,vt7_Hamina_Lankamalmi,2020-04-14,3961.0
302,vt7_Hamina_Lankamalmi,2020-04-15,4458.0
302,vt7_Hamina_Lankamalmi,2020-04-16,4384.0
302,vt7_Hamina_Lankamalmi,2020-04-17,4978.0
302,vt7_Hamina_Lankamalmi,2020-04-18,3121.0
302,vt7_Hamina_Lankamalmi,2020-04-19,3324.0
302,vt7_Hamina_Lankamalmi,2020-04-20,4688.0
302,vt7_Hamina_Lankamalmi,2020-04-21,4749.0
302,vt7_Hamina_Lankamalmi,2020-04-22,4761.0
302,vt7_Hamina_Lankamalmi,2020-04-23,4976.0
302,vt7_Hamina_Lankamalmi,2020-04-24,5541.0
302,vt7_Hamina_Lankamalmi,2020-04-25,3754.0
302,vt7_Hamina_Lankamalmi,2020-04-26,3806.0
302,vt7_Hamina_Lankamalmi,2020-04-27,4835.0
302,vt7_Hamina_Lankamalmi,2020-04-28,4744.0
302,vt7_Hamina_Lankamalmi,2020-04-29,5180.0
302,vt7_Hamina_Lankamalmi,2020-04-30,5851.0
555,st170_Tallinmäki,2020-04-01,993.0
555,st170_Tallinmäki,2020-04-02,1122.0
555,st170_Tallinmäki,2020-04-03,1258.0
555,st170_Tallinmäki,2020-04-04,879.0
555,st170_Tallinmäki,2020-04-05,832.0
555,st170_Tallinmäki,2020-04-06,1017.0
555,st170_Tallinmäki,2020-04-07,1170.0
555,st170_Tallinmäki,2020-04-08,1479.0
555,st170_Tallinmäki,2020-04-09,1599.0
555,st170_Tallinmäki,2020-04-10,817.0
555,st170_Tallinmäki,2020-04-11,942.0
555,st170_Tallinmäki,2020-04-12,619.0
555,st170_Tallinmäki,2020-04-13,809.0
555,st170_Tallinmäki,2020-04-14,1301.0
555,st170_Tallinmäki,2020-04-15,1108.0
555,st170_Tallinmäki,2020-04-16,1314.0
555,st170_Tallinmäki,2020-04-17,1382.0
555,st170_Tallinmäki,2020-04-18,1049.0
555,st170_Tallinmäki,2020-04-19,931.0
555,st170_Tallinmäki,2020-04-20,1156.0
555,st170_Tallinmäki,2020-04-21,1299.0
555,st170_Tallinmäki,2020-04-22,1242.0
555,st170_Tallinmäki,2020-04-23,1414.0
555,st170_Tallinmäki,2020-04-24,1615.0
555,st170_Tallinmäki,2020-04-25,1077.0
555,st170_Tallinmäki,2020-04-26,975.0
555,st170_Tallinmäki,2020-04-27,1189.0
555,st170_Tallinmäki,2020-04-28,1326.0
555,st170_Tallinmäki,2020-04-29,1387.0
555,st170_Tallinmäki,2020-04-30,1726.0
119,vt7_Helsinki_Itäsalmi,2020-04-01,20026.0
119,vt7_Helsinki_Itäsalmi,2020-04-02,19380.0
119,vt7_Helsinki_Itäsalmi,2020-04-03,19404.0
119,vt7_Helsinki_Itäsalmi,2020-04-04,13666.0
119,vt7_Helsinki_Itäsalmi,2020-04-05,13168.0
119,vt7_Helsinki_Itäsalmi,2020-04-06,20757.0
119,vt7_Helsinki_Itäsalmi,2020-04-07,21571.0
119,vt7_Helsinki_Itäsalmi,2020-04-08,22536.0
119,vt7_Helsinki_Itäsalmi,2020-04-09,23423.0
